"Compound","Tanimoto_SC_ref0_DB","Tanimoto_SC_ref1_DB","Tversky_SC_ref0_DB","Tversky_SC_ref1_DB","Carbó_SC_ref0_DB","Carbó_SC_ref1_DB","DockingScore","Structure of SMILES [idcode]","SMILES"
"decoy_4857","0.256063","0.248893","0.511616","0.515702","0.280732","0.278311","-5.943","fhyH@@@XhYJYYyyv`mN|DHJJjjJPrRP@","c1cc(N2CCCC[C@@H]2[C@H]2CCCN2)ncn1"
"decoy_4858","0.482731","0.428781","0.721584","0.729842","0.570072","0.517625","-9.107","fhyQB@LVB@HReue[WpQVg^iZ@BjX`@@","O=C1CCc2cc(Cc3cscn3)ccc2N1"
"decoy_4859","0.3279","0.345068","0.538353","0.631759","0.381008","0.404112","-4.029","fhiP`@DF@KHhddhhddSV|EjZdJ@PDBP","O=C(/C=C/c1ccccc1)NCc1ccno1"
"decoy_4860","0.205623","0.198833","0.445043","0.45058","0.250967","0.256898","-3.012","fdeP`@HN@sIDldhhdbi`akAcRu@PUTP@@","c1ccc(OCc2cnoc2)c(CNC2CC2)c1"
"decoy_4861","0.398044","0.37114","0.675093","0.663781","0.43847","0.416824","-4.365","fhiPb@FJaH@PeVnmlkQg`mUTt@D@@@","O=C(CN1CC[S+]([O-])CC1)Nc1ccccc1"
"decoy_4863","0.573307","0.409464","0.804117","0.717533","0.603759","0.455762","-4.5","f`qQ@@DL@drlrj~gV|uP@@@@@@","O=C(Cc1ccccc1)Nc1ccccn1"
"decoy_4864","0.455899","0.367835","0.822717","0.816766","0.488566","0.426995","-4.418","flua@@D@RYYeUo]Uc^bejB`hjhh@@","O=C(NC1CCCCC1)c1ccc2c(c1)CCCC2"
"decoy_4868","0.351871","0.327886","0.693355","0.610683","0.471982","0.446268","-9.448","fj}h`@DXudhKILjjzvliJBedkU@ESMKA@`z@","O=C(/C=C/c1cn[nH]c1)NCc1ccc2[nH]c(=O)[nH]c2c1"
"decoy_4871","0.47982","0.425506","0.722065","0.737861","0.559073","0.513031","-8.248","flmq@@A^bAJYU_e[\TyIpXihHH`BJ`XT`@","c1ccc2c(c1)OC[C@@H]2Nc1ccc2cn[nH]c2c1"
"decoy_4874","0.491233","0.416928","0.809374","0.82244","0.615675","0.53739","-7.397","dmM@@@aJUvWBeYjfi`@","C1=C(Cc2ccn[nH]2)CCC1"
"decoy_4876","0.344728","0.328681","0.715765","0.714158","0.43625","0.425898","-4.815","fluPb@L^``@QddaTTRRVJfgV}EJuAPTUQP@@","O=S(=O)(NC1CCN(C2CC2)CC1)c1ccccc1"
"decoy_4877","0.398107","0.335554","0.701185","0.611551","0.458717","0.412099","-3.936","ffcp`@DLJBbSKMjoZvzmEIZmSAA@@Ta@@@","O=C(NCc1ccc2[nH]ccc2c1)C(=O)Nc1ccccc1"
"decoy_488","0.463956","0.418801","0.717053","0.652157","0.505243","0.451562","-6.262","dmL``LxY@HRf_eJiVfiiX@@","[H]/N=C1/SCC=C1c1nc[nH]n1"
"decoy_4880","0.485449","0.425823","0.74804","0.755407","0.517501","0.465874","-4.949","fbmQ@@DA@drljssnjs`iruHPLURc@`R@","O=C(/C=C/C1=c2ccccc2=NC1)Nc1ccccc1"
"decoy_4883","0.379356","0.316168","0.76608","0.61772","0.502955","0.427058","-10.108","ffcI`@DXDxCKILkNnvlkSbmEjuS@Du@@@@@","O=C(NCc1ccccc1)c1cnc2[nH]c(=O)[nH]c(=O)c2c1"
"decoy_4885","0.193529","0.185133","0.439358","0.429963","0.247447","0.244192","-5.375","fluq@@FBlAJY}UfUlT}DJZjfhHHhXPTFP","C(=N/C[C@H]1CCCO1)\NCc1cccc2cc[nH]c12"
"decoy_4886","0.29939","0.288769","0.653088","0.63756","0.383005","0.372345","-5.036","fhipb@LDuA@@cIICDdeidiZ|EZjjjjh@@","O=S(=O)(NCC1CCCCC1)N1CCNCC1"
"decoy_4887","0.406424","0.43728","0.651789","0.675399","0.458149","0.481717","-7.464","flui@@DDUEHDfYV]WmYpshiZiP`bVb@@","O=c1cc(Nc2cn[nH]c2)cnn1-c1ccccc1"
"decoy_4889","0.179359","0.17624","0.347165","0.338943","0.251165","0.255191","-3.652","f`qaa@LPQh@PpHrRPjIIPiRT{ruSUUSPD`@","O=S(=O)(NC[C@H]1CCCCO1)c1cccs1"
"decoy_4890","0.528405","0.458769","0.808227","0.815858","0.529253","0.47582","-6.064","dcnH@DAIenuIeujh@HcH@","O=C1NCC[C@@H]1c1ccccc1"
"decoy_4891","0.405661","0.380682","0.645266","0.6172","0.46604","0.437369","-2.283","dcmD`LVD@HrRPjJICJzmSUM@@","O=S(=O)(NC1CC1)c1cc[nH]c1"
"decoy_4893","0.410342","0.328587","0.745073","0.579122","0.500011","0.425619","-7.211","fbmx@@@XhIUoYHhhdmLdhTfBlyNPbHfj@@P@@","C1=NN=C(Nc2cncc(NCc3ccccn3)n2)C1"
"decoy_4894","0.431307","0.375485","0.765486","0.74124","0.486558","0.445182","-1.67","fj}P`@DBAGHhdhdeEhmDUVCGIVjBBbjjJQjNP@","O=C(CCN1CCO[C@@H]2CCCC[C@H]21)Nc1ccccc1"
"decoy_4896","0.420563","0.44206","0.683797","0.745729","0.499664","0.517782","-8.289","ffsI@@DyKTFRJJJFIJJKIHeCQSdmZe`hIdYhh@@","c1ccc(-c2ccc(C(c3cn[nH]c3)c3cn[nH]c3)o2)cc1"
"decoy_4897","0.493506","0.427572","0.727961","0.739377","0.558593","0.498886","-7.433","dco@`LHPBLdTTRROBntuUTp@@","c1n[nH]c(SC2CCCCC2)n1"
"decoy_4900","0.472172","0.405686","0.814028","0.817098","0.570645","0.503501","-4.821","fhiP`@DX@iIfUWyTRoAZjjh@H@@","O=C(NCCc1ccccc1)N1CCOCC1"
"decoy_4902","0.578324","0.510225","0.770357","0.763635","0.669996","0.603061","-7.595","f`iIB@LTYJp@cIEEDdhbhHteN}PLEPtT@@","O=c1[nH]nc(Sc2ccccn2)n1C1CC1"
"decoy_4904","0.452273","0.370659","0.802479","0.798953","0.491702","0.432995","-4.186","ffcQ@@DN@drljsorjkN|VkTa@qL@A@HD`","O=C(/C=C/c1ccn(-c2ccccc2)c1)Nc1ccccc1"
"decoy_4911","0.39711","0.477045","0.693902","0.768773","0.450094","0.531449","-6.632","fhipb@LRUA@@cIIBhddXdiJ|EZif`@`@@","O=S(=O)(NCCc1ccccc1)c1cn[nH]c1"
"decoy_4913","0.369098","0.343899","0.676391","0.612329","0.431791","0.409017","-3.517","f`q`S@NPQIP@`PPXHrRPiYRFITX{ruUKSTph`@","O=S1(=O)CC[C@H](NS(=O)(=O)c2cccs2)C1"
"decoy_4914","0.428462","0.320981","0.71822","0.574402","0.49441","0.396658","-6.345","fnspP@DDXBfVyEDhleEDdehUyLRuZuLt@@AEA@`r@","O=C(N/N=C/c1ccc2c(c1)OCO2)C(=O)Nc1ccccc1"
"decoy_4918","0.601146","0.498777","0.879711","0.877165","0.63538","0.548191","-6.125","fj}Q`@DXAKvQQIQJIQJYHzC{JRmTE@E@PP@@","O=C(NCc1ccccc1)Nc1cccc2c1OCCO2"
"decoy_4919","0.383952","0.360907","0.728949","0.66965","0.462996","0.450346","-4.542","fdy`Q@APPkP@bPQddaRrTabRYpLUjje`@`@@","O=S1(=O)CCC(NS(=O)(=O)c2ccccc2)CC1"
"decoy_4923","0.470584","0.398879","0.831501","0.856717","0.557164","0.493647","-5.483","fj}Q@@D^AdTRbbRRqTRRkF]dkT@@@UUA@@@","O=C(Nc1ccc(N2CCCCC2)cc1)c1ccccc1"
"decoy_4924","0.405078","0.337039","0.648135","0.538724","0.440496","0.382459","-5.855","flupb@LDMsP@aJY~ygU\TlzJZjfej@DHP`@","O=C(N[C@@H]1N=CCS1)c1cc2ccccc2[nH]c1=O"
"decoy_4927","0.408","0.377036","0.706607","0.613832","0.457837","0.43985","-4.352","ffsY@@DTYKW`ILlrljmkIUdqkdkTpRAPBdD@@","O=C(Nc1cccc2cccnc12)c1nc2ncccn2n1"
"decoy_4929","0.465824","0.39049","0.798561","0.799869","0.615232","0.541247","-8.583","fhy``@D@BdrjnljR`i^BuPAUUA@@@","O=C1Cc2cc(CC3CCOCC3)ccc2N1"
"decoy_4930","0.380076","0.332123","0.584497","0.582042","0.463522","0.424812","-6.487","fluIB@LZMzH@cIEEDddd]DaZUZJZ@@@bZP`@@","c1ccc(Sc2cc(Nc3ccon3)ncn2)cc1"
"decoy_4932","0.327698","0.28527","0.713851","0.696096","0.389796","0.370344","-2.607","ffcP`@DJ@yIeeUyU_iZBdmVhHHjjjb`@@","O=C(NCCN1CCCCC1)c1ccc(OCC2CC2)cc1"
"decoy_4935","0.533003","0.439774","0.798688","0.800651","0.630408","0.546604","-4.923","fleP`@DXAiIeYU_eUFbej``b@@@@@","O=C(NCCOc1ccccc1)Nc1ccccc1"
"decoy_4936","0.542014","0.440964","0.814433","0.818886","0.588425","0.505061","-5.454","fhiQ@@DX@drljsnjw`mUUPPD@@@","O=C(NCc1ccccc1)NC1CCCCC1"
"decoy_4937","0.386471","0.401774","0.706669","0.693314","0.417471","0.444625","-4.677","ffcHb@LBMzB@AFRREQQIIGJIKScVKUZ`hEJ@@bEH@","O=S(=O)(N[C@@H]1C=C(Nc2ccccc2)N=N1)c1ccccc1"
"decoy_4938","0.504133","0.463922","0.82095","0.76018","0.574322","0.534757","-7.673","fj}pP@DD\AQhyEDhdeECDdeJtRiruA@tSUQH@@","O=C(NNC(=O)c1ccc[nH]1)c1ccc2c(c1)OCCO2"
"decoy_4939","0.219429","0.215939","0.508339","0.519181","0.28523","0.291407","-8.188","fb}p@@@XEdbRtTRLTRVpRRgASeijjjB@jLTcEj@@","c1ccc2c(c1)CC[C@H]2N[C@@H]1CCC[C@H]1n1ccnc1"
"decoy_4941","0.343671","0.355861","0.608464","0.651125","0.483372","0.492305","-7.627","fj}Q@@DR@drsZk{JtyjvRmLuSM@@pBEH","O=C1N=c2ccccc2=C/C1=C\NCCc1ccccc1"
"decoy_4948","0.369097","0.339037","0.587027","0.573708","0.457428","0.42914","-8.852","fhyqB@IJlD@QdbbbRReRpmRT{uAHLURT@@","O=C1CCc2cc(Sc3cn[nH]c3)ccc2N1"
"decoy_4954","0.463282","0.396626","0.815943","0.84432","0.551679","0.491684","-5.032","ffsa`@D@]GHheEDdehTidjqoAbVkT@@AEUPT@@","O=C(Nc1ccc2c(c1)OC1(CCCC1)O2)c1ccccc1"
"decoy_4955","0.3282","0.296536","0.659914","0.65603","0.408124","0.374989","-4.788","foAQ@@DJAdTRbRQbPiV\uUUUU@@@","O=C(NCCN1CCCC1)C1CCCC1"
"decoy_4956","0.500481","0.446806","0.799413","0.696608","0.546369","0.512661","-8.299","fjcx@@@\Ejs`iRnkL}miJZlFNR`AMSLuTS@`r@","C(=N/n1cnnc1-c1[nH]nc2c1CCC2)\c1ccncc1"
"decoy_4958","0.435271","0.368304","0.754869","0.662491","0.523452","0.454839","-6.703","ff}PR@LN`cQ`AFRREQIJHyJIIUbuVhHFI`@@DGP","O=C(CNS(=O)(=O)c1ccccc1)O/N=C/c1ccccc1"
"decoy_4960","0.461061","0.399356","0.837601","0.821049","0.540147","0.497267","-6.719","ffcq`@DXlCU\bbRbRTVRLRRkN|VkUUUMUUTp@@","O=C(NCc1ccco1)NC1CCN(C2CCOCC2)CC1"
"decoy_4962","0.39055","0.329492","0.643911","0.596273","0.445157","0.399118","-6.131","fbmPa@AZxx@PDHRfYmw{eIQQdyjVZjffjP@@","O=C(NNC(=O)c1cc2c(s1)CCCC2)c1cccs1"
"decoy_4964","0.513638","0.435932","0.820833","0.835331","0.563726","0.49808","-4.67","dg~H@DAIeYg_eNvjhHB@@","O=C(Cc1ccccc1)NC1CCC1"
"decoy_4965","0.530705","0.459858","0.733628","0.74533","0.599575","0.537279","-6.471","dk_@@@bdi]VUpmNZj@A@@","c1ccc(CNc2cn[nH]c2)cc1"
"decoy_4968","0.405551","0.312021","0.752694","0.585085","0.51928","0.428004","-4.309","fncpP@AZBABoYEDhdeD\ieDeHuVmPPLTt@@@@@","O=C(COC(=O)c1cccnc1)NCC(=O)Nc1ccccc1"
"decoy_497","0.646201","0.585322","0.852513","0.855709","0.649485","0.62255","-8.406","dk|`@@YSrQQJHiJfF]L@@BhD@@","c1cnc2cc3[nH]ncc3cc2n1"
"decoy_4970","0.193131","0.189852","0.40789","0.393159","0.267385","0.262763","-4.28","fhya`@E@iYJYW]VWENB|F``Jjjb`Y@@","c1cc2c(cc1CNC[C@H]1CCCO1)OCO2"
"decoy_4971","0.311823","0.29615","0.574587","0.538387","0.367978","0.356378","-5.885","fbmHb@LF|FB@AFRRFIPiSZIIgMVSeZj@H`@`@@","O=S1(=O)CCCN1c1cccc(Nc2ncccn2)c1"
"decoy_4972","0.228591","0.208396","0.474741","0.467769","0.308245","0.290639","-2.018","fj}Q@@DV@drjsRlknrELRmUPUAUDTcdT`@","O=C(CC[C@]12CCCC[C@@H]1CCC2)NCc1cccnc1"
"decoy_4973","0.329349","0.295228","0.600004","0.569682","0.391522","0.368958","-6.376","fnkQ`@DR@fjSKMjoZvmNZmGMVmMUSHAESECB@@","O=C1N=c2ccccc2=C[C@@H]1CNc1ccc2c(c1)OCCO2"
"decoy_4975","0.530846","0.423392","0.789116","0.789416","0.557564","0.476043","-5.529","fluP`@DXAqIfU[eUrL]DJVjfhJBJ@@@","O=C1NC2(CCCCC2)C(=O)N1Cc1ccccc1"
"decoy_4979","0.466362","0.38961","0.804509","0.801203","0.57406","0.504041","-4.015","f`i``@D@udTRbTRbJdiUg^ZjjjZjIbTgDj@@","O=C(NC[C@H]1CCCO1)[C@@H]1C[C@@H]2C=C[C@H]1C2"
"decoy_4980","0.397023","0.477625","0.677566","0.69049","0.469396","0.546811","-6.883","fj}I`@DDiHBkYEDhdeDYddeHw`yJuA@qM@@@@@","O=C(NNC(=O)c1cc2ccccc2o1)c1cnccn1"
"decoy_4981","0.448812","0.38467","0.731873","0.740842","0.488627","0.440623","-4.605","fluH@@@XiiJYYu_eZBTZJP`hjh@B@@@","c1ccc(Nc2cc(N3CCCCC3)ncn2)cc1"
"decoy_4982","0.213747","0.203113","0.53181","0.470459","0.277638","0.274465","-5.587","fjchB@HHUGH@aJUU]e[mpS`gArVjiZjjZZkFHRVP@","C1=C[C@H]2NSN[C@@H]2C=C1C[N@@]1CCC[C@@H](c2cc[nH]n2)C1"
"decoy_4984","0.392539","0.268439","0.572172","0.483611","0.500759","0.363567","-6.447","f`iq@@HDtCIDhmEDdc`fcN}SUPJAPaDi@@","C1=C[C@@H]([C@@H]2NC(c3ccccc3)=NO2)C=N1"
"decoy_4987","0.412985","0.347833","0.669929","0.649591","0.459625","0.419754","-5.11","fdyQ@@DD@drjsJkvCzKTt@@@@BAH","O=C(/C=C/c1ccccc1)NNc1ccccc1"
"decoy_4988","0.492243","0.405894","0.816473","0.812955","0.554574","0.479648","-6.695","flmPa@NFUD@Q`HRfg_nUWCNB]zJZjjffjZX@@","O=C(c1cc2occc2[nH]1)N1CCC2(C1)SCCS2"
"decoy_4990","0.363664","0.30906","0.666126","0.636052","0.511966","0.449613","-7.828","fj}PP@DJAJJ\bbbRLrbRtRYsp\eZiYjjjjh@@","O=C(Cn1ccccc1=O)NC1CCC2(CC1)OCCO2"
"decoy_4992","0.377806","0.394018","0.628679","0.676328","0.450594","0.467842","-4.862","fhiPa@LR``@QXHrRPjIIKSIQoAVhHHfa@@","O=S(=O)(NCCc1cccs1)c1cccnc1"
"decoy_4995","0.432943","0.449658","0.659644","0.742836","0.525631","0.54226","-4.663","dg}H`Ly`BDi]me\H{jijjj`d@","O=C(NC1CCCCC1)[C@@H]1CSCN1"
"decoy_4997","0.30919","0.336066","0.676097","0.692258","0.363864","0.407665","-5.9","fbmI@@DVSdFQQJJIGIIQK`eZSejB`JjVb@@","O=C(NC1CC1)c1ccc(CNCc2cn[nH]c2)cc1"
"decoy_4999","0.359551","0.287449","0.611683","0.534223","0.476296","0.405436","-6.751","fdeQ@@NJAdTTRbrJbRYIV`q``Xj@@bFd@","Oc1ccccc1C1=NN[C@H](c2ccccc2)C1"
"decoy_5000","0.337741","0.321986","0.619317","0.551885","0.455695","0.438698","-8.746","fluI`@DZbdEKILkZzwKQdeQRuP@TtmD@@","O=C1COc2cc(NC(=O)c3cn[nH]c3)ccc2N1"
"decoy_503","0.473172","0.394058","0.794477","0.80582","0.588237","0.503395","-6.361","dmnH@HAJVU[BxYVjjjjqIdJ@@","C1C[C@H]2ON[C@H](C3CC3)[C@H]2C1"
"decoy_505","0.384455","0.326376","0.638929","0.593257","0.489485","0.441836","-6.092","ffcq@@DBbCHhddhhdhehkZHTeju]@@@@@@@@","O=C(C#Cc1cccc2ccccc12)NCc1ccncn1"
"decoy_506","0.413748","0.351577","0.679943","0.614389","0.519503","0.454543","-5.757","flupb@AF}ip@aJYWummlTxJJZYjiijj`@@","O=C(CN1CCc2sccc2C1)NC(=O)NC1CC1"
"decoy_513","0.235489","0.226379","0.463277","0.455492","0.286546","0.286988","-4.0","dgH@JFpRe]VUJcnjjjjh@@","C1CN(CCN2CCOCC2)CCN1"
"decoy_519","0.408935","0.292288","0.650608","0.548891","0.543","0.419145","-4.981","fhi`b@NPP@HrRPiYIJIJcOAVjjx@HaQ@@","O=S1(=O)CC[C@H](NCC#Cc2ccccc2)C1"
"decoy_523","0.460561","0.388059","0.725397","0.698115","0.534581","0.475013","-5.877","fdyQB@I^D@HrQQIJHyQI\TFMA@qP@@@@","O=C(CSc1ccccc1)NCc1cccnc1"
"decoy_524","0.19978","0.300013","0.463923","0.759173","0.253739","0.364151","-4.631","fdea`@N@l{IEDdUDeIeQaoAcUUUUUURHHT@@","C1CC[C@H](CN[C@@H]2CCCC3(C2)OCCO3)OC1"
"decoy_534","0.38631","0.341115","0.699236","0.593277","0.535982","0.480463","-3.709","fdyp`@DXTAfQQIQSEJIHT`qZijj@B@@@","O=C(CNCc1ccccc1)NC(=O)NC1CC1"
"decoy_535","0.297924","0.274953","0.552779","0.50379","0.398903","0.37248","-8.337","flupb@LFCA@@cIIBhhdheeM^]DJUj@@`H`P@@","O=S(=O)(Nc1cccc2cn[nH]c12)c1ccccc1"
"decoy_536","0.351456","0.313223","0.67942","0.663623","0.419892","0.384859","-5.231","f`iP`@I^AaJZ]{m\LDiwjjjjjjh\`@","C1C[C@H](N2CCNCC2)CC2(C1)OCCO2"
"decoy_538","0.425509","0.443625","0.65682","0.668","0.459875","0.481173","-6.811","foApa@LRUA@@cPQddaTRRaTeV\mLsST``R@","O=S(=O)(/N=C/c1cccs1)c1cn[nH]c1"
"decoy_551","0.410223","0.365908","0.734741","0.660709","0.553003","0.500747","-4.509","fdyq`@DXHBVlbbRTTjTRWAAbuUST@D@@@","O=C(COc1ccccc1)NNC(=O)NC1CC1"
"decoy_563","0.429574","0.358284","0.734974","0.748131","0.565368","0.484719","-7.006","dk]H@LXLdTRRaR[mNij@A@@","c1ccc(COc2ccn[nH]2)cc1"
"decoy_568","0.327412","0.283036","0.507033","0.497722","0.402451","0.359428","-5.552","foAI@@DTDXBSJsJkiqkMTE@hP@@","O=C(Cn1ccnn1)Nc1ccccc1"
"decoy_58","0.493058","0.430159","0.828153","0.828517","0.500917","0.461974","-4.139","diVD@AAdiefnXZZjh@@","C1COC2=C(C1)ONC2"
"decoy_581","0.46108","0.41946","0.71131","0.69071","0.491744","0.456585","-5.155","foA`c@LPP@HXDZBLddJbRTJdjsejfjZT@@","O=S(=O)(NCc1cccs1)c1cccs1"
"decoy_585","0.45899","0.326544","0.801168","0.680351","0.51333","0.391093","-5.46","ffcq`@DXLCflbbbRTtRtRRIFQRVkUSTuUUUP@@","O=C(CN1C(=O)NC2(CCCCCC2)C1=O)N1CCCCC1"
"decoy_589","0.56823","0.454332","0.823704","0.814344","0.629513","0.532353","-4.926","fdyQ@@DX@drjsJkvCzKUT@@@@@@","O=C(NCc1ccccc1)NCc1ccccc1"
"decoy_595","0.376093","0.397141","0.687335","0.687778","0.464433","0.492174","-7.353","fbmq`@DX\AedfU[W[eRTUiNVjZjfjjiEIj@@","O=C1NC(=O)[C@]2(CC[C@@H](C(=O)N3CCCCC3)CC2)N1"
"decoy_603","0.422306","0.365781","0.677308","0.611025","0.558706","0.49725","-5.485","fhip`@DXTAfQQIQSEQIBexKUMU@A@@@","O=C(CNc1ccccc1)NC(=O)NC1CC1"
"decoy_608","0.512807","0.454826","0.839647","0.845304","0.60259","0.548128","-7.748","fgAPB@EF@DYHheBeLbTehuje@HjD@@","c1csc(-c2ccc3cn[nH]c3c2)c1"
"decoy_616","0.239373","0.223668","0.451314","0.399298","0.339167","0.314364","-5.786","f`iI@@LTlxBTs]rjxh[ugUUAPJQHaDP@","C1=NN=CC1[C@@H]1NN[C@@H](c2ccccc2)O1"
"decoy_625","0.382692","0.329768","0.590748","0.606032","0.459521","0.415612","-5.72","dg@@@`ldRbQTRUL]`PT@@@@","c1ccc(CNc2cccnn2)cc1"
"decoy_626","0.351674","0.314955","0.730985","0.638308","0.417558","0.399182","-5.602","fbuH`@DXTdCDfUfuYwS^Sejfjjjjh@@","O=C(C[N@]1CCCNCC1)NC(=O)NC1CCCCC1"
"decoy_631","0.405516","0.443988","0.707253","0.692846","0.471328","0.515999","-5.968","fluHb@LFbfB@AFRREQQIIYYZ][tTkT@@@Ta@@@","O=S(=O)(Nc1cnc2[nH]ncc2c1)c1ccccc1"
"decoy_638","0.13792","0.137669","0.315768","0.309954","0.193371","0.199881","-3.352","foQQ@@FF@eL~sJxhZqgUUUUUTRBxaPt@@","C1CO[C@@H](CN[C@H]2C[N@]3CC[C@H]2CC3)C1"
"decoy_648","0.451082","0.388647","0.72123","0.680376","0.579665","0.521003","-4.651","fleQ@@DT@drjrkNyoQRuUA@@@@@@","O=C(CNCc1ccccc1)NCc1ccccc1"
"decoy_657","0.468718","0.388732","0.786286","0.742144","0.516869","0.446948","-5.195","fj}q`@DXLCfdfYUnWg\cGQrUjijZjjj`@@","O=C(CN1C(=O)NC2(CCCCC2)C1=O)N1CCCCC1"
"decoy_660","0.380514","0.360154","0.660644","0.674427","0.384755","0.379176","-6.48","fdep@@@PIdbTRRRRaRhsQ`q@```@@@@@","c1ccc(CNc2nncc3ccccc23)cc1"
"decoy_672","0.555335","0.486338","0.843708","0.831431","0.637006","0.573957","-6.418","dk}D@EtFrQQJHiJfF]N`hBfH@@","c1nc2cc3c(cc2[nH]1)OCCO3"
"decoy_679","0.476318","0.405771","0.834304","0.738297","0.574609","0.522345","-5.749","ff}p`@DXH@RSJkNsJkqKfkUTu@@@@@@@","O=C(Cc1ccccc1)NNC(=O)NCCc1ccccc1"
"decoy_68","0.438394","0.40455","0.7147","0.679089","0.518883","0.489265","-7.469","daED@DpFRYVkfjZ@@","O=C1CCNC(=O)N1"
"decoy_694","0.528342","0.474993","0.917576","0.792284","0.645887","0.592563","-5.265","f`qI@@DXtXBSJrjJL{sUUUUU@@@","O=C(NCCNC1CC1)NC1CCNCC1"
"decoy_702","0.44175","0.519871","0.694217","0.769341","0.465437","0.547875","-7.311","foApa@LRUA@@cPQddaTRRaTeV\mTsST`@@","O=S(=O)(NCc1cccs1)c1cn[nH]c1"
"decoy_705","0.447887","0.41705","0.702478","0.681955","0.481462","0.454699","-1.729","fluPa@LI``@QxHrRPjJIIKPkSkAbeZ`@@HhD@@","O=S(=O)(Nc1ccc2ncsc2c1)c1ccccc1"
"decoy_714","0.478645","0.384162","0.791243","0.781857","0.585378","0.505344","-4.901","fdya@@D@RYUYeU{A}Ejz@@@@@@","O=C(C#Cc1ccccc1)NCc1ccccc1"
"decoy_722","0.496534","0.441365","0.70105","0.722943","0.615126","0.557379","-5.435","dk]H@DpLbbRbbQF]Mj`hB@@","O=C(Nc1ccccc1)NC1CC1"
"decoy_735","0.352501","0.310826","0.687717","0.641671","0.408844","0.376752","-5.31","flup`@DXDCbSLjvkNdYXLTmUMUUUU@@@","O=C1NC2(CCCCC2)C(=O)N1CNC1CCCC1"
"decoy_741","0.301625","0.265198","0.53669","0.464165","0.376553","0.34955","-4.64","dg}`@@aLidi]Ue\H{ejX@HBF`","C(=N/NC1N=NN=N1)\c1ccccc1"
"decoy_744","0.508341","0.434747","0.791789","0.806931","0.595026","0.524662","-4.621","dmMH@DpDfYUnFUZjjj@@","O=C(NC1CC1)N1CCCC1"
"decoy_745","0.559666","0.501586","0.800091","0.797572","0.581713","0.525487","-2.505","fdyq@@DXLAIeUfUWlGtVjh@@@@@@","O=C(NCc1ccccc1)NCc1cccnc1"
"decoy_758","0.512972","0.461916","0.754515","0.770755","0.561293","0.521197","-7.848","flmp@@@PmdbTJbRfTrVBJuYtTsU@AP@I@@@","c1ccc2c(c1)[nH]c1ccc(Cc3cc[nH]n3)cc12"
"decoy_759","0.233576","0.22628","0.454582","0.450775","0.27197","0.274106","-4.348","dgH@JGPRe]VYJcnjjjZh@@","N=C1CCCN1CCN1CCOCC1"
"decoy_761","0.479734","0.430502","0.704301","0.699496","0.558953","0.520118","-4.272","dk]HPLg`BCBLdTRLtRJmNiYiZ`@","O=C(Nc1cccs1)c1cscn1"
"decoy_774","0.23868","0.268161","0.524562","0.590711","0.306341","0.334424","-4.751","fluP`@DAAKHhhiDdcEebBMzJVjjZjjjhJP@","O=C1CC2(CCCCC2)C(=O)N1C[C@H]1CCCNC1"
"decoy_778","0.417522","0.375449","0.694556","0.658123","0.474464","0.433054","-4.737","fluPb@LQ``@QddaTTRRVaVgV}EJu@@@EHP@@","O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccccc1"
"decoy_784","0.347726","0.326491","0.727035","0.685702","0.465241","0.446918","-7.358","gO}HEbpDILnZuS@@","O=c1[nH][nH]c(=S)[nH]1"
"decoy_785","0.488739","0.408085","0.797138","0.775449","0.528133","0.466792","-4.425","ffsp`@DXDCbSLjwJsNdX{LTejuTuUUUUU@@@","O=C1NC2(CCCCC2)C(=O)N1CN(C1CCCC1)C1CC1"
"decoy_799","0.221392","0.203411","0.466695","0.403175","0.304085","0.290117","-6.856","fj}pa@LIKA@@bHQddaTTRRVJbVgV}dju@@@EU@pB`@","O=S(=O)(Nc1ccc([C@H]2NN=CS2)cc1)c1ccccc1"
"decoy_801","0.414894","0.363753","0.737893","0.661541","0.532837","0.492731","-3.848","ff}p`@DT|CVQQIQIJHyJIIUbuZhHFJ`@@@@","O=C(CCNc1ccccc1)NCC(=O)Nc1ccccc1"
"decoy_804","0.476981","0.434286","0.759732","0.738233","0.612842","0.567261","-8.244","deuH@DpDfUUJaej`@@@","O=c1[nH]c2ccccc2[nH]1"
"decoy_812","0.571802","0.420264","0.788347","0.715491","0.713161","0.560846","-6.577","foAPb@NBYh@QdbbTjRbQJV]TkSST``J@","O=C(N/N=C/c1ccco1)c1cccs1"
"decoy_819","0.300559","0.277549","0.555772","0.520094","0.366178","0.3555","-6.663","fa{h@@@XhIVRJIKQIIZZIQFgCNrUoP``HH@@@@@@@","c1ccc(Nc2cc(Nc3cccc4ccccc34)ncn2)nc1"
"decoy_828","0.542595","0.459055","0.871441","0.885252","0.613272","0.537","-8.611","flmQ@@Hi@eLrjlnJBthtTt@@@UKPP@@","c1ccc2c(c1)oc1ccc(Cc3cn[nH]c3)cc12"
"decoy_830","0.324287","0.3139","0.696196","0.683652","0.412767","0.410024","-4.492","fdyq@@DXBAIeYeUWlGtVjjjjjh@@","O=C(NC1CCCCCCC1)NC1CCNCC1"
"decoy_837","0.310386","0.258762","0.651168","0.635868","0.359835","0.316152","-4.528","dk^D@JBTiV}eImNjjjjdqB`@","C1COC[C@H](NC[C@H]2CCCO2)C1"
