"Compound","Tanimoto_SC_ref0_AB","Tanimoto_SC_ref1_AB","Tversky_SC_ref0_AB","Tversky_SC_ref1_AB","Carbó_SC_ref0_AB","Carbó_SC_ref1_AB","Structure of SMILES [idcode]","SMILES"
"decoy_3336","0.382126","0.427937","0.678892","0.745899","0.470795","0.505273","fi{p`@DTLCRSKJ{MjoZtyGOQmUUSAA@@PPq@@","O=C(C[C@H]1C(=O)NCCN1Cc1ccccc1)NCc1ccccc1"
"decoy_3337","0.354853","0.457205","0.61592","0.700497","0.412147","0.513971","fbmX`@DXEKQ`LRYV]uVUirRdyZijZX@F@PM@","O=c1[nH]c(=O)c2[nH]c(N/N=C/c3ccccc3)nc2[nH]1"
"decoy_3338","0.463842","0.398323","0.667597","0.625765","0.525168","0.490124","fleqB@DXIH@PdrkLoNyoQRuTC@@@@@@","O=C(NNC(=S)Nc1ccccc1)c1ccccc1"
"decoy_3339","0.391875","0.339337","0.733419","0.726319","0.476656","0.434404","fi{Q@@EN@eJrj~sOrlmASt]TDDUMT@@`@@","c1ccc(COCCCNCc2cccn2Cc2ccccc2)cc1"
"decoy_334","0.312331","0.390969","0.634302","0.815282","0.367797","0.448202","ff}P@@@NReYU_UYVVbuZ``bi`@@B@Sh","C(=N/CCCCCC/N=C/c1ccccc1)\c1ccccc1"
"decoy_3340","0.222764","0.324863","0.366478","0.58403","0.273821","0.384676","fjcpb@LJCKH@cIEEDeMBdhlbLEkr\ehIAbjZfJ@@","O=C(Nc1ccon1)c1cc2cc3c(nc2s1)CCCC3"
"decoy_3341","0.313542","0.362497","0.638048","0.639948","0.390828","0.450969","figI@@DZSdFQQJIRIQHiZFYJuyLR}FuUUPTEEKQPp`@","O=C(NCc1cccc(-n2cccc2)c1)[C@H]1CNCC12CCNCC2"
"decoy_3342","0.299127","0.447447","0.519382","0.708848","0.386545","0.515513","fegQa@LI`bH@`XQddaTTRRVvfRTRtzwasVh@@@fjZP`@@","O=C(NCCc1ccsc1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1"
"decoy_3343","0.368735","0.519629","0.596877","0.835811","0.38549","0.552468","ffcQ@@DRAdTRbbRRfNbRUXwbuZjB`h`@`aa@@","O=C(Nc1ccccc1)[C@H]1CCC[N@@](Cc2ccccc2)C1"
"decoy_3344","0.33163","0.398461","0.562937","0.652858","0.393672","0.436927","fmoa`@A@PWHheDeEDeDdhdlYVRNl~kZfj`d@Z@bH`r@@","O=C(OCc1ccccc1)C1=CNC2=CCCC(O)=C2[C@H]1c1ccccc1"
"decoy_3345","0.353878","0.376176","0.644518","0.632088","0.408631","0.432638","fegqR@HmzJPZs@DYHhdeEBdcLhhmnJl{hzBAbjfiZdh@@","O=C(COC(=O)CSc1ccc2c(c1)CCC2)Nc1c[nH]c(=O)[nH]c1=O"
"decoy_3346","0.401805","0.473444","0.663033","0.718291","0.487799","0.552636","ffsPb@LI``@QddaTTRTRrVfuxshyKUZ`h@`HhbQRNP@","O=S(=O)(N[C@@H]1C[C@H]2NCCc3cccc1c32)c1ccccc1"
"decoy_3347","0.48155","0.521511","0.659748","0.75814","0.505999","0.543245","dg}H@DhLbbTTRRLj]mUAPDQd@","O=C(Nc1ccccc1)[C@@H]1CCCN1"
"decoy_3348","0.268577","0.381265","0.518032","0.657077","0.347517","0.46512","fkq`@DZlAU\bbTRRbNRbRrRbRd[I]gZ``Xf@Bh@@@Pm@","O=C(CNC(=O)c1ccccc1)N/N=C/c1ccc(OCc2ccccc2)cc1"
"decoy_3349","0.313686","0.368433","0.545574","0.644373","0.368616","0.425764","fnkY@@LBdhpPYHheCELdemDdR`mNCUmUTpPI@APP`hN`","C(=N/Nc1nc2cncnc2n1[C@@H]1CCCO1)\c1ccccc1"
"decoy_335","0.304402","0.227858","0.753028","0.465788","0.378894","0.295501","fa{@P@@H\WHheEDdehTehdjqoQRwkT@@AEMMALHp@","O=C(Oc1ccc2c(c1)OC=C[C@H]2c1ccco1)c1ccccc1"
"decoy_3350","0.277646","0.341516","0.52512","0.623854","0.348612","0.415391","fcE`@DDhIUoY@g^QQJIQQZYQIQHiXRdyzn^vjVjf`f`hfHDFP","O=C(N/N=C/c1ccccc1)c1c(CN2CCOCC2)nnn1-c1cnon1"
"decoy_3351","0.422968","0.463227","0.672498","0.773079","0.479059","0.504054","fleP`@DZ@iIe]VueZLbejVijjj`@@","O=C(CCc1ccc(=O)[nH]c1)NCC1CCCCC1"
"decoy_3352","0.348443","0.464788","0.589442","0.721395","0.410538","0.55434","fmwQR@LA`cRR`BLddJbRTVRJfRbRUYwikVhHIJij@@P@@","O=C(COc1ccccc1)Nc1ccc(S(=O)(=O)NCc2ccco2)cc1"
"decoy_3353","0.360849","0.370409","0.625467","0.624571","0.421021","0.42414","fcHb@NEGlVPABTro_JzmjrxirSoKwPPQ@ALuTu@``F@","O=C(/C=C/c1ccc(Oc2cncc3c2CCS3)cc1)NCCc1cnc[nH]1"
"decoy_3354","0.26586","0.286747","0.543668","0.617562","0.343478","0.360455","fak``@D@MdTTRRTTTRRRUbuNZ}ZjjBZBjHX@@","O=C(CCC1CCCCC1)N(Cc1ccccc1)Cc1ccco1"
"decoy_3355","0.412547","0.402252","0.687126","0.708716","0.511476","0.488671","fa{H@@@PuGIEDhTlhdleDdRde^Bwlu@AUUUTiTDh@","C1=CC[C@@H](NC2CCN(c3ccc(-n4cccn4)cc3)CC2)CC1"
"decoy_3356","0.335869","0.330967","0.619147","0.663326","0.423512","0.419947","egdZ@@@@LBC@difUeU]vyU]c`pKqJX{ZzVj`VBb@@@J@@@@","c1ccc(CCNc2nc(-c3ccccc3)c3cn(-c4ccccc4)nc3n2)cc1"
"decoy_3357","0.401395","0.432164","0.682297","0.64923","0.48934","0.52518","fjmPR@NN``tPAFRRFIIKPiJIRudjtDDMUMB@@","O=C(CNCc1ccco1)NCS(=O)(=O)c1ccccc1"
"decoy_3358","0.319611","0.317032","0.472769","0.568663","0.328082","0.343314","foQP@@@PRfVUURTtxuijB`hR@@","c1ccc(-n2ncc3c2CCCC3)cc1"
"decoy_3359","0.342192","0.374629","0.581888","0.632224","0.424284","0.448969","ec`Z@H@LBAIL`@cIEEDmCEDdemeDdQQpHEddTmmSMUTEAE@ALDCB@@","c1ccc(CN2CCN([C@H](c3ccccc3)c3cn4ncnc4s3)CC2)cc1"
"decoy_336","0.396419","0.358559","0.627692","0.688468","0.469501","0.452766","fb}Q@@DT@drmLjkNXMhvS{KUUUUUUUXuCJt@@","O=C(CN1CCCCC1)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
"decoy_3360","0.325087","0.380155","0.591952","0.708131","0.404962","0.45911","ekh\@@@@GIdjYUV]]}fUrFIK@dnimcj`XHBBJdHBB@@@","c1ccc(Cn2cc(CNCCc3c[nH]c4ccccc34)c3ccccc32)cc1"
"decoy_3361","0.351384","0.373052","0.637474","0.616912","0.427406","0.451055","fa{X@@@XiYwdie]VYU]vg@ybeoP`bjfjh@HHRP@","c1ccc2[nH]c(CCNc3cc([C@H]4CCCNC4)ncn3)nc2c1"
"decoy_3362","0.311558","0.387447","0.613603","0.660704","0.381816","0.455531","fmoh`@DLmGhMYEEDdehidhhddjIRZm{M[UUTuUHU@T`@@","O=C(Cc1ccccc1)NCC(=O)N1CCC2(CC1)NCCc1nc[nH]c12"
"decoy_3363","0.314433","0.274261","0.545581","0.520596","0.380405","0.335622","fnsPa@DXXh@PHHrJIJJYIFIJYKQhijuijfj@@@PACB@","O/C(COc1ccc2ccccc2c1)=N\C(=S)Nc1cccs1"
"decoy_3364","0.41074","0.375533","0.630854","0.672339","0.495211","0.47012","fj}I@@DXMXFQQIQQIIGQIZ\ZvRmTD`q@@P@@","O=C(Nc1ccccc1)Nc1cnn(-c2ccccc2)c1"
"decoy_3365","0.38096","0.424233","0.706278","0.840747","0.427267","0.478775","ec`\H@@DLG@LbbbTRbbfRRRvQTgdSVWQURvsUUUAU@lTmEHDHQ@@","O=C(NC1CCCCC1)N1CCC2=c3ccccc3=N[C@H]2[C@H]1c1ccccc1"
"decoy_3366","0.428905","0.475728","0.620013","0.685012","0.462614","0.519195","fhiQa@LV``p@aPQddaTTRTURm^BmSUKUUBb@@","O=C1NCCCC[C@@H]1NS(=O)(=O)c1ccsc1"
"decoy_3367","0.346548","0.409203","0.619157","0.728807","0.406546","0.468781","fewp`@DVBCNQQQQIIXiQIZIJQmVSd\vjjjjiZ@Bh@@","O=C(C1CCN(Cc2coc(-c3ccccc3)n2)CC1)N1CCCCC1"
"decoy_3368","0.472097","0.509915","0.671755","0.692009","0.502412","0.541799","fdeqB@JB}h@PeLkwwJxirPXtBDSUUE@r@@","O=C(Nc1cccc2scnc12)[C@H]1CCCNC1"
"decoy_3369","0.300083","0.399024","0.54457","0.664139","0.379218","0.468041","fmwIb@LVSfBH`BLddLTRRVvTrRbRUXsikVjB`bff@B@DLp","O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)N/N=C/c1ccccc1"
"decoy_337","0.273793","0.286896","0.534069","0.616814","0.327352","0.350511","foQ`B@F@BLdTRaRfRIRRkNjT@@B@@@","c1csc(-c2ccc3ccccc3n2)c1"
"decoy_3370","0.384259","0.368036","0.708702","0.752606","0.458333","0.453331","ekhTD@@LN`DLbbRRbTTTRRTRvUtlRFJfjzvNZjj`BP@H@HH@@@","O=C(NCCc1c[nH]c2ccccc12)OCC1c2ccccc2-c2ccccc21"
"decoy_3371","0.345906","0.362711","0.443251","0.50767","0.347933","0.368493","fluP`@DQAQIegYUgRLlFJViiBAbXhDdNH","O=C1N[C@H](c2ccccc2)/C(=C/c2cc[nH]c2)C1=O"
"decoy_3372","0.376951","0.443198","0.683196","0.774098","0.437035","0.505374","fegp`@DTLCRSKJ{MjormNQrN[UUTpPQ@AACD@@","O=C(C[C@H]1C(=O)NCCN1Cc1ccccc1)NCCc1ccccc1"
"decoy_3373","0.308158","0.35139","0.538675","0.657668","0.381145","0.441587","figH`@D\txA\bbTTRTRLVRbrT{UlmzMjBPj@`dhQ@@","O=C(Nc1cc(-c2ccco2)nn1-c1ccccc1)c1ccncc1"
"decoy_3374","0.302574","0.328013","0.478392","0.581045","0.354112","0.373554","fnkQb@LQDih@cIEEihmLeBhdlTUiwjmifV`@jjjH@@","O=c1c(-c2nccs2)coc2c(CN3CCOCC3)cccc12"
"decoy_3375","0.383343","0.331497","0.650046","0.666272","0.46248","0.429938","fmPb@DXYh@QdTRTTfbRRTV\RSd~sxhXsVuSUSUUT@ERXmGKt@@","O=C(NC(=S)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccccc2)o1"
"decoy_3376","0.418113","0.490901","0.621174","0.702811","0.457975","0.540518","fbuQb@LF`cP@cIIBhdeD]Ddjr\kTDCD@@@@@","O=C(CNS(=O)(=O)c1ccccc1)Nc1ccccc1"
"decoy_3377","0.368692","0.416063","0.609485","0.736062","0.406936","0.486175","feoP`@INAsHhheEEiddimBeHrm^sDhymSMTEAP@Dh@@@","O=C1CCc2ccn(-c3ccccc3)c2-c2[nH]c3ccccc3c(=O)c21"
"decoy_3378","0.357804","0.398084","0.513512","0.601903","0.429235","0.46088","fbmI@@DXuxBSJrkNzjkN|gKUAAHuJT@@","O=C(NCc1cn2ccccc2n1)Nc1ccccc1"
"decoy_3379","0.336218","0.384182","0.598556","0.673091","0.41611","0.467791","fakq`@DLbCP\bbbTRTVvaTRTmV|wkUPUACP@P@@@","O=C(CNCC(=O)N1CCOc2ccccc21)Nc1ccccc1"
"decoy_338","0.480477","0.568107","0.733931","0.872434","0.544027","0.601842","fdeP`@DQ@yIfYU[wEKS`qZjjjjjh@@","O=C(C1CCOCC1)N1CCC2(CCNCC2)C1"
"decoy_3380","0.353552","0.45786","0.637003","0.72257","0.456792","0.529624","fmwqb@L^sABPAFRREQQIIXiSIQIZ][tukTEAQTu@@P@@","O=C(CN1CCC(NS(=O)(=O)c2ccccc2)CC1)NCc1ccccc1"
"decoy_3381","0.387668","0.262009","0.638407","0.575731","0.50134","0.386298","figq@@DRrAIefuWm]eZ\uZJ^cZfBB@@jj``@@","O=c1[nH]c2ccccc2cc1CNc1ccc(N2CCCCC2)cc1"
"decoy_3382","0.357364","0.475468","0.647765","0.752295","0.440779","0.550414","fakpB@DXj@HRYeVYeUWpuRtoVjjhJhJab`I@@","S=C(NC1CCNCC1)N(Cc1ccccc1)C[C@@H]1CC=CCC1"
"decoy_3383","0.372592","0.356668","0.644316","0.670519","0.473585","0.456046","fegQa@LYlyH@a`QdbVRTTRbNTrbRpPwasiZ``Xih@H@@@","O=C(COC(=O)c1ccccc1SCc1cscn1)Nc1ccccc1"
"decoy_3384","0.325071","0.398011","0.571846","0.728677","0.378136","0.457146","fnka`@D@hyIegYUg]TcKAbfkViiBBR`B@`RPx`","O=C1N[C@H](c2ccccc2)/C(=C/c2cc3ccccc3o2)C1=O"
"decoy_3385","0.377195","0.398454","0.560653","0.665489","0.39471","0.426294","fdup`@DAbCrSKRkJjRfoV\FKUTCPRdRLKd@@","O=C1Nc2ccccc2[C@]12C=COC1=NN=C[C@H]12"
"decoy_3386","0.377817","0.349683","0.850137","0.847181","0.429196","0.42075","fmoP@@@BRie~YVWV}rL\doYkjYhJBhhHBH@@","c1ccc(Cn2cccc2C[N@@](Cc2ccccc2)C2CCCCC2)cc1"
"decoy_3387","0.34442","0.288697","0.607363","0.473824","0.407638","0.34916","fnkiC@BTYZi`AF@cpQdbbbJTTjbRRQJJuEMVuKUTuMUUL@@","O=C(CSc1nnc(NC2CC2)s1)Nc1cc2c(s1)CNCC2"
"decoy_3388","0.426666","0.408455","0.735482","0.732902","0.504006","0.48813","fakp`@DLjBbSKMjormkjr\mzuLDDP@UPP@@","O=C(NCCc1ccc2c(c1)CCCN2)C(=O)Nc1ccccc1"
"decoy_3389","0.431545","0.296778","0.687492","0.463416","0.486696","0.341436","ffcP`@DJ@[HhhdddhTmDdkSoEjuUUTu@AH@@","O=C(CCc1ccc(-c2ccccc2)o1)N1CCCNCC1"
"decoy_339","0.246862","0.331773","0.494052","0.656146","0.37518","0.470237","fmoH@@@XhiJYWeUyU^uipsluflHHBB@``@@@@@","c1ccc(Cc2ccc(Nc3cc(Nc4ccccc4)ncn3)cc2)cc1"
"decoy_3390","0.306879","0.41378","0.547332","0.681092","0.384497","0.484543","fakp`@DLbBbSKMjsokKipXmzuLDEEUUQP@@","O=C(Nc1ccccc1)C(=O)NC1CCN(CC2CCCC2)CC1"
"decoy_3391","0.393101","0.468182","0.646908","0.698233","0.424412","0.505471","fjmqP@DXDAbcNrJIJEJYJZIJgLeZijZf@A@@@","O=C(COC(=O)c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O"
"decoy_3392","0.345673","0.467655","0.653596","0.76585","0.42199","0.537533","fmoI@@DXLlFQQQIIQJIQQIEHa[EmYcVuUTtEUATUDcTZ`@","O=C(NCc1ccccc1)N(CCN1CCNCC1)CC1=CC[C@H]2C[C@@H]1C2"
"decoy_3393","0.299096","0.397598","0.530759","0.684982","0.370478","0.469086","fnspb@NFsKP@cIDedeMLhheD\DSfkZVjYh@@B@@@","O=C(NCCc1ccsc1)C(=O)Nc1ccnc2ccccc12"
"decoy_3394","0.382001","0.408361","0.562336","0.600716","0.410608","0.420274","fdeH@@@PYiJWVUvUpQV`qfjjj@A`@@","c1ccc(N2CCN(Cc3cn[nH]c3)CC2)cc1"
"decoy_3395","0.510395","0.441676","0.754208","0.630714","0.511874","0.41981","fhyHa@LLMZB@AG`cIIBhhhddeFl{pUjfjjejED@","O=S(=O)(N[C@H]1CCNC1)c1cnc2sccn12"
"decoy_3396","0.301653","0.350534","0.490788","0.57291","0.338581","0.376996","fewhbDLDT{Lf`BLSdbbTRbbVRRRlrEZMTyGN`hF@hJbjAhEP@","O=C(CSc1nc2[nH]ncc2c[n+]1-c1ccccc1)NC[C@H]1CCCO1"
"decoy_3397","0.383679","0.308062","0.674651","0.562925","0.4476","0.373994","fcoPb@DXXX@QdTRTTtTRRVqRbR\dNU{ZZ`B@HJ`@@ACB@","O/C(=N\C(=S)Nc1ccccc1OCCCc1ccccc1)c1ccccc1"
"decoy_3398","0.39231","0.465521","0.667476","0.719714","0.442082","0.521073","fjmp`@DXL@RSJsKolkjvRmTCAE@@@@@","O=C(CNCc1ccccc1)NC(=O)Nc1ccccc1"
"decoy_3399","0.363867","0.483641","0.616394","0.750204","0.41846","0.554738","fmwPR@LI`bOPAFRREQIJJYJXyJIJ\GLukTD@PCETtB@@","O=C(NCCc1ccco1)c1cccc(S(=O)(=O)NCc2ccccc2)c1"
"decoy_34","0.305992","0.244059","0.609578","0.47691","0.376225","0.3224","fnkA`@@V}dTTTTRRRUtRSAJ\XMVm@D@ID@D@@@","O=C1c2ccccc2C(=O)c2cc(Oc3ccccc3)ccc21"
"decoy_340","0.308576","0.353439","0.434479","0.508921","0.320266","0.353313","fjc``@D@edTRbbTRRfJuNZ]ZNRmMUULB@lHqFH@","O=C1N=c2ccccc2=C2OC=C[C@@H](c3ccccc3)[C@@H]12"
"decoy_3400","0.367534","0.428301","0.678723","0.70791","0.423438","0.502256","fmwI`@DXIX@eILrjwjrkN}FE{M[UTsUPP@@PPX`@","O=C(CNCc1ccccc1)NN1C(=O)N[C@@H](CCc2ccccc2)C1=O"
"decoy_3401","0.393257","0.432317","0.658342","0.685792","0.447945","0.507128","fdeI@@DDDhBSJoKlkQbmAbuUTl@CDNP@","O=C1CC([C@@H]2C=C(c3ccccc3)N=N2)=CNN1"
"decoy_3402","0.268745","0.325984","0.501501","0.564588","0.326974","0.387337","fa{y@@DR|GM^`rJIQQIISZEQIJ\[qZmzuUUUTAAUCCB@@","O=C(NC1CCNCC1)[C@H]1CCCN(c2ncnc3nc[nH]c23)C1"
"decoy_3403","0.471646","0.454205","0.658661","0.650078","0.462593","0.442437","dk_@`FtpBDiguermNfZiZ`@","c1csc(CNCc2cn[nH]c2)c1"
"decoy_3404","0.380572","0.439166","0.640681","0.727589","0.464955","0.511459","fa{q`@DXr@M\bbbTRbaRbVTHi^rem^mUUTEPUEQPH`@","O=C(NC1CCNCC1)N1CCC[C@H]1c1cccc2c1OCCO2"
"decoy_3405","0.325847","0.451935","0.528003","0.709303","0.354414","0.488774","ffcq@@DXtAIeYU^umUFCDmVjBBJh@B@@@","O=C(NCC[N@]1CCc2ccccc2C1)Nc1ccccc1"
"decoy_3406","0.323121","0.351984","0.604938","0.659579","0.377562","0.419241","egdRD@@DJMJ`KLbbTRRTRbRTRaVRtadRVUTqvusTDEDuUPRBBp@@@","O=C(NCCC1=c2ccccc2=NC1)c1cc2occc2c(Nc2ccccc2)n1"
"decoy_3407","0.277707","0.393339","0.455546","0.603256","0.321846","0.440578","fakQ`@DJAJNQQJJJIIYFFIKSkA[ujdI`hX@D@@@","N=c1occ(C(=O)c2ccccc2)cc1C(=O)Nc1ccccc1"
"decoy_3408","0.332985","0.319455","0.556514","0.568804","0.450615","0.458687","fbmI@@D\EhFQQJJIIHzIIUmFSejA`d`@H@@","O=C(Nc1n[nH]c(-c2ccccc2)n1)c1ccccc1"
"decoy_3409","0.315122","0.41428","0.571777","0.690169","0.400433","0.494606","fi{p`@DLbBbSKMjsokJz\FOQmSAAQUUUE@@@","O=C(Nc1ccccc1)C(=O)NC1CCN(CC2CCCCC2)CC1"
"decoy_341","0.384736","0.300931","0.767399","0.482264","0.422599","0.326395","fhya@@L@RfYU[whIUoAi`d@@H@PQ@","c1ccc(/N=c2\ccc3ccccc3o2)cc1"
"decoy_3410","0.41902","0.340043","0.687453","0.646889","0.499438","0.407799","fb}a`@G@y[HhheEImEFdpVcN|gKSUUS@ALPh`@","O=C1CCCC2=C1[C@]1(C=CO2)C(=O)Nc2ccccc21"
"decoy_3411","0.443086","0.331604","0.829396","0.690455","0.490259","0.381539","fj}q@@DXLAIfUWvYWDkt\eZjjjhDB`@@","O=C(NCCCn1ccc2ccccc21)N1CCCCC1"
"decoy_3412","0.368734","0.457938","0.636078","0.681246","0.427637","0.51453","fasqb@LNcAE`AFRREQIIZEIJIIQf}VhHHZj@@@@@","O=C(CCNS(=O)(=O)c1ccccc1)NCCNc1ccccc1"
"decoy_3413","0.360238","0.499404","0.593655","0.721212","0.408227","0.529187","ffcYB@DXIstW@BLbbbvbRfaTRQFZlVkUUUTt@CDEP@","O=C(Nc1ccccn1)[C@H]1CCCN(Cn2nc[nH]c2=S)C1"
"decoy_3414","0.21092","0.270138","0.468389","0.801376","0.287057","0.356531","figaB@NJ@DYHhhhddcEdhlmSdkIkt]ALCPD@@D@BED","O=C1/C(=C/c2ccccc2)Sc2ccccc2N1Cc1ccccc1"
"decoy_3415","0.298417","0.406192","0.52622","0.709832","0.353795","0.461258","egl\B@@DLb`DjnlbbbdRRbTrbmTtRQCB`SbWdVQQusUUDLdTtp@EDPXH@","O=C(Oc1cc2c3c(c1)[C@@]1(C=COc4[nH]ncc41)C(=O)N3CCC2)c1ccccc1"
"decoy_3416","0.282997","0.350963","0.489892","0.577134","0.379235","0.432071","fegIa@LR}fBH`BAAFRREQQIIUJYJIKScVGMZPhJJZ`@DA@d@","O=C(CNc1ccccc1)Nc1ccc(S(=O)(=O)/N=c2\[nH]ccs2)cc1"
"decoy_3417","0.294788","0.335784","0.551785","0.604199","0.365627","0.405766","ec`RH@@DIJa`LbbTTTRbRaJvRbVgaccbQURvsTEDUEUUSQTxDSaNP@","O=C(N[C@@H]1C[C@@H]2CC[C@H]1C2)c1cccnc1C1CCN(Cc2ccc[nH]2)CC1"
"decoy_3418","0.261639","0.428664","0.470453","0.664513","0.321619","0.490414","figpR@DXlhs^`BLbbRRbbbRrJRR]GpRuzMjjffj`Bhbaq@@","O=c1[nH]c2cc3c(cc2cc1CNC(=S)NC[C@H]1CCCO1)OCO3"
"decoy_3419","0.312243","0.443225","0.59451","0.820208","0.395119","0.509861","fakQ@@DTAdTRbbTRRRtQVmDIV}ZjB@H@@@BFD@","O=C(Nc1ccccc1)[C@H](NCc1ccccc1)c1ccccc1"
"decoy_342","0.315272","0.380864","0.529355","0.748551","0.334628","0.405424","f`ipA@ART@HXDISOlmkbbmN}SMMUKL@@","c1csc(CSc2nnc3ccccn23)c1"
"decoy_3420","0.231055","0.295639","0.464868","0.666522","0.296791","0.36855","fmQA@FQL@H|DYHhmMEEDekDeLebbg^CUlutsULuMU@AUDBP@","O=C(CN1CCc2ccccc2C1)N1CCc2sccc2[C@H]1c1cccs1"
"decoy_3421","0.320102","0.378853","0.582644","0.640101","0.426701","0.451307","ekhRH@@DFim`DfVYVWV}}YUGMK@ljfmcfhJ@HBbjjTbdBHL`@","O=C(N[C@@H]1CC2(CCN(C[C@H]3C=CN=N3)CC2)c2ccccc21)c1ccccc1"
"decoy_3422","0.359405","0.436658","0.629469","0.666329","0.450223","0.51009","flupa@LBcA@@c`QddaRbbRRRvcNbEJtuUUUSPHDP","O=S(=O)(CC1CCNCC1)/N=c1/[nH]c2c(s1)CCC2"
"decoy_3423","0.367804","0.377359","0.642803","0.714237","0.454691","0.476758","ffcQA@LDT@H|DYHhideD\dhdlTdXmZXHFJh@H@@@","O=C(CCCSc1ccccc1)Nc1nc2ccccc2s1"
"decoy_3424","0.320752","0.374158","0.661334","0.805621","0.39542","0.482975","ek`\D@@DFG@MLbbbbRRqTRTTRRVdLTtFvVNZjZZjj@@@J@@@","O=C(c1coc(CN(Cc2ccccc2)Cc2ccccc2)n1)N1CCCCC1"
"decoy_3425","0.286247","0.355226","0.547168","0.655282","0.358874","0.421959","ekhZD@@DJOBe`NlbbTTTRVRfbbRRQdtlBZzfNVvZjBhJHJhEHbPpVb@@","O=C(Nc1ccc2c(c1)COC2)[C@H]1C[C@@H](n2ccnn2)CN1Cc1ccccc1"
"decoy_3426","0.333953","0.33006","0.609509","0.667878","0.399443","0.409547","fnsab@LJLx@QdbbbrTjTrTRQJBeUmRuSTs@APBGh","O=C(COC(=O)/C=C/c1ccccc1)Nc1cc2c(s1)CCC2"
"decoy_3427","0.438027","0.399529","0.683949","0.737118","0.500596","0.462756","figP`@DYAkHheEEDdhmeXdeZmDJ^cZi@HB@jj``@@","O=C(Nc1ccccc1)c1coc2cccc(CN3CCCCC3)c12"
"decoy_3428","0.302001","0.257342","0.581267","0.577825","0.390078","0.357114","fakab@LJmx@QdbbbrTQrfRbRIRQf}jVjZif@B`D@p","O=C(COC(=O)/C=C/c1ccccc1)Nc1cc2c(s1)CCCC2"
"decoy_3429","0.441758","0.453572","0.694451","0.637886","0.49973","0.496886","fhiq@@DTBAIeYUg]UoAZhHJJb@@","O=C(CNC1CCNCC1)Nc1ccccc1"
"decoy_343","0.307151","0.338187","0.534959","0.64125","0.33579","0.366937","fdeA@@@IRnlsZ~BF\FMKUSUUUXyIPt@@","C=C1CC[C@H]2CCCC[C@H]2[C@H]1CCc1ccoc1"
"decoy_3430","0.48456","0.457761","0.74609","0.794391","0.55803","0.517562","ffcQ`@DXAhrSJjsKoZtXxIZmTtCAEUQPh`@","O=C1NC=C(C(=O)OC2CCCCC2)[C@H](c2ccccc2)N1"
"decoy_3431","0.305916","0.295966","0.538491","0.561299","0.364208","0.358516","fb}HB@FZMX@QdbbTJbRJbRIRVcVSfiViV`@j@@@","c1ccc(-n2cc3c(-c4cccs4)ncnc3n2)cc1"
"decoy_3432","0.298178","0.401482","0.558142","0.706665","0.370831","0.460504","ec`RD@@DOBf`CDfYe[wuf^uXxdL\|JZVvZjjjjjV`@jbCA@@","O=C([C@H]1CC12CCN(Cc1c[nH]nc1-c1ccccc1)CC2)N1CCOCC1"
"decoy_3433","0.258288","0.325087","0.46614","0.630861","0.31452","0.383828","figQ`@DTAxnQQIQQIQJVIIKZBZq^mFuPTETAPPT@@@","O=C(CN(Cc1ccccc1)C1CC1)Nc1ccc2c(c1)OCCO2"
"decoy_3434","0.344589","0.480962","0.597947","0.697306","0.414598","0.550379","fasPR@NN``pPAFRRFIIKPiSJIJVf}V``ajZ@@@@@","O=C(CNC(=O)Cc1ccccc1)NCS(=O)(=O)c1ccccc1"
"decoy_3435","0.360156","0.328345","0.631455","0.605458","0.442944","0.417299","fewH@@@XhYJYYmvuWmV`mVcd\p`hj``bjhb@@","c1ccc2c(c1)CCN(c1ncncc1CNCC1CCCCCC1)C2"
"decoy_3436","0.415822","0.546626","0.615715","0.739528","0.470138","0.588868","foAq@@D\lAIefUWUXsfj`hH`@@","O=C(Nc1ccccn1)C1CCNCC1"
"decoy_3437","0.362866","0.432682","0.67292","0.694384","0.474766","0.521476","egdZH@@HFKOJ`DiWVUueeU{W@cPqHihXzzejjj`@@`@J@Pxad@@","c1ccc(-c2cnc(N[C@H]3CC[C@H](NCc4ccon4)CC3)c3cccnc23)cc1"
"decoy_3438","0.377498","0.40366","0.690651","0.656836","0.443753","0.473295","fnsYB@F\eit[@BLdTRaRrTrRbRIPTjmjUjjZjji`@@","O=C(NCCN1CCCCC1)NCc1n[nH]c(-c2cccs2)n1"
"decoy_3439","0.280681","0.35252","0.529097","0.675332","0.345913","0.417929","fmop`@DTzBRSKJkrj}rnJPTu{M[ULuAADa@Q@@@","O=C(NCCc1ccccc1)c1coc(CCc2c[nH]c3ccccc23)n1"
"decoy_344","0.202867","0.351458","0.420915","0.627096","0.277432","0.44188","fmoh@@@XhIRTroJkvnlkSagIsMXPPDD@AP@@@@@","c1ccc(Cc2ccc(Nc3cc(Nc4ccccn4)ncn3)cc2)cc1"
"decoy_3440","0.256619","0.329813","0.513888","0.721569","0.328673","0.414178","fewHB@DXHH@PdsMjsLjj~Qb^eFv[UUUPAPA@p@@@","S=c1n(CN2CCCCC2)nc(-c2ccccc2)n1Cc1ccccc1"
